"","patent_id","ipc_section"
"89567","10061782","G"
"89568","10061783","G"
"89569","10061784","G"
"89570","10061784","H"
"89571","10061785","G"
"89572","10061785","H"
"89573","10061786","G"
"89574","10061786","H"
"89575","10061787","G"
"89576","10061788","G"
"89577","10061788","H"
"89578","10061789","G"
"89579","10061790","G"
"89580","10061791","G"
"89581","10061792","G"
"89582","10061793","G"
"89583","10061794","G"
"89584","10061794","H"
"89585","10061795","G"
"89586","10061796","G"
"89587","10061796","H"
"89588","10061797","G"
"89589","10061798","G"
"89590","10061799","G"
"89591","10061800","G"
"89592","10061801","G"
"89593","10061802","G"
"89594","10061803","G"
"89595","10061804","G"
"89596","10061805","G"
"89597","10061805","H"
"89598","10061806","G"
"89599","10061807","G"
"89600","10061808","G"
"89601","10061809","G"
"89602","10061810","G"
"89603","10061810","H"
"89604","10061811","G"
"89605","10061812","G"
"89606","10061813","G"
"89607","10061814","G"
"89608","10061815","G"
"89609","10061816","G"
"89610","10061817","G"
"89611","10061817","H"
"89612","10061818","G"
"89613","10061819","G"
"89614","10061820","G"
"89615","10061821","G"
"89616","10061821","H"
"89617","10061822","G"
"89618","10061823","G"
"89619","10061824","G"
"89620","10061825","G"
"89621","10061826","G"
"89622","10061827","G"
"89623","10061828","G"
"89624","10061829","G"
"89625","10061829","H"
"89626","10061830","G"
"89627","10061831","G"
"89628","10061832","G"
"89629","10061833","G"
"89630","10061834","G"
"89631","10061835","G"
"89632","10061836","G"
"89633","10061837","G"
"89634","10061838","G"
"89635","10061839","G"
"89636","10061839","H"
"89637","10061840","G"
"89638","10061840","H"
"89639","10061841","G"
"89640","10061842","G"
"89641","10061843","G"
"89642","10061844","G"
"89643","10061845","G"
"89644","10061846","G"
"89645","10061846","H"
"89646","10061847","G"
"89647","10061848","G"
"89648","10061849","G"
"89649","10061850","G"
"89650","10061851","G"
"89651","10061852","G"
"89652","10061852","H"
"89653","10061853","G"
"89654","10061854","G"
"89655","10061854","H"
"89656","10061855","G"
"89657","10061855","H"
"89658","10061856","G"
"89659","10061857","G"
"89660","10061857","H"
"89661","10061858","G"
"89662","10061859","G"
"89663","10061860","G"
"89664","10061861","G"
"89665","10061861","H"
"89666","10061862","G"
"89667","10061862","H"
"89668","10061863","G"
"89669","10061864","G"
"89670","10061865","G"
"89671","10061866","G"
"89672","10061867","G"
"89673","10061868","G"
"89674","10061868","A"
"89675","10061869","G"
"89676","10061869","B"
"89677","10061870","G"
"89678","10061870","B"
"89679","10061871","G"
"89680","10061872","G"
"89681","10061873","G"
"89682","10061874","G"
"89683","10061875","G"
"89684","10061875","E"
"89685","10061876","G"
"89686","10061877","G"
"89687","10061878","G"
"89688","10061879","G"
"89689","10061880","G"
"89690","10061881","G"
"89691","10061883","G"
"89692","10061883","H"
"89693","10061884","G"
"89694","10061884","H"
"89695","10061885","G"
"89696","10061885","H"
"89697","10061886","G"
"89698","10061887","G"
"89699","10061887","C"
"89700","10061888","G"
"89701","10061888","A"
"89702","10061889","G"
"89703","10061889","C"
"89704","10061890","G"
"89705","10061890","C"
"89706","10061891","G"
"89707","10061891","A"
"89708","10061892","G"
"89709","10061893","G"
"89710","10061894","G"
"89711","10061895","G"
"89712","10061895","A"
"89713","10061896","H"
"89714","10061896","G"
"89715","10061897","G"
"89716","10061898","G"
"89717","10061899","G"
"89718","10061899","A"
"89719","10061900","G"
"89720","10061901","G"
"89721","10061902","G"
"89722","10061903","G"
"89723","10061904","G"
"89724","10061905","G"
"89725","10061905","H"
"89726","10061906","G"
"89727","10061906","B"
"89728","10061907","G"
"89729","10061908","H"
"89730","10061908","G"
"89731","10061909","G"
"89732","10061910","G"
"89733","10061910","H"
"89734","10061911","G"
"89735","10061912","G"
"89736","10061912","H"
"89737","10061913","G"
"89738","10061914","G"
"89739","10061914","H"
"89740","10061915","G"
"89741","10061915","H"
"89742","10061916","G"
"89743","10061916","H"
"89744","10061917","G"
"89745","10061917","H"
"89746","10061918","G"
"89747","10061919","G"
"89748","10061920","G"
"89749","10061921","G"
"89750","10061922","G"
"89751","10061922","H"
"89752","10061923","G"
"89753","10061924","G"
"89754","10061925","G"
"89755","10061926","G"
"89756","10061927","G"
"89757","10061928","H"
"89758","10061928","G"
"89759","10061929","G"
"89760","10061929","H"
"89761","10061930","G"
"89762","10061930","H"
"89763","10061931","G"
"89764","10061931","H"
"89765","10061932","G"
"89766","10061932","H"
"89767","10061933","G"
"89768","10061933","H"
"89769","10061934","H"
"89770","10061934","G"
"89771","10061935","H"
"89772","10061935","G"
"89773","10061936","G"
"89774","10061936","H"
"89775","10061937","G"
"89776","10061937","H"
"89777","10061938","G"
"89778","10061938","H"
"89779","10061939","G"
"89780","10061940","G"
"89781","10061941","G"
"89782","10061941","H"
"89783","10061942","G"
"89784","10061942","H"
"89785","10061943","G"
"89786","10061943","H"
"89787","10061944","G"
"89788","10061945","G"
"89789","10061946","G"
"89790","10061947","G"
"89791","10061948","G"
"89792","10061948","A"
"89793","10061949","G"
"89794","10061950","G"
"89795","10061951","G"
"89796","10061951","B"
"89797","10061952","G"
"89798","10061953","G"
"89799","10061953","B"
"89800","10061954","G"
"89801","10061954","H"
"89802","10061955","H"
"89803","10061955","G"
"89804","10061956","G"
"89805","10061957","G"
"89806","10061958","G"
"89807","10061959","G"
"89808","10061959","H"
"89809","10061960","G"
"89810","10061960","B"
"89811","10061961","G"
"89812","10061962","G"
"89813","10061962","H"
"89814","10061963","G"
"89815","10061964","G"
"89816","10061965","G"
"89817","10061965","H"
"89818","10061966","G"
"89819","10061967","H"
"89820","10061967","G"
"89821","10061968","G"
"89822","10061969","G"
"89823","10061970","G"
"89824","10061971","G"
"89825","10061972","G"
"89826","10061973","G"
"89827","10061974","G"
"89828","10061974","C"
"89829","10061975","G"
"89830","10061976","G"
"89831","10061976","H"
"89832","10061977","G"
"89833","10061978","G"
"89834","10061978","A"
"89835","10061979","G"
"89836","10061979","A"
"89837","10061980","G"
"89838","10061980","H"
"89839","10061981","H"
"89840","10061981","G"
"89841","10061982","G"
"89842","10061983","G"
"89843","10061983","H"
"89844","10061984","G"
"89845","10061985","G"
"89846","10061985","H"
"89847","10061986","G"
"89848","10061986","H"
"89849","10061987","G"
"89850","10061988","G"
"89851","10061989","G"
"89852","10061990","G"
"89853","10061990","H"
"89854","10061991","G"
"89855","10061991","H"
"89856","10061992","G"
"89857","10061992","H"
"89858","10061993","G"
"89859","10061994","G"
"89860","10061995","G"
"89861","10061995","B"
"89862","10061995","H"
"89863","10061996","G"
"89864","10061997","G"
"89865","10061998","G"
"89866","10061999","G"
"89867","10062000","G"
"89868","10062000","H"
"89869","10062001","G"
"89870","10062002","G"
"89871","10062003","G"
"89872","10062004","G"
"89873","10062005","G"
"89874","10062006","G"
"89875","10062007","G"
"89876","10062008","G"
"89877","10062009","G"
"89878","10062010","G"
"89879","10062011","G"
"89880","10062012","G"
"89881","10062013","G"
"89882","10062014","G"
"89883","10062015","G"
"89884","10062016","G"
"89885","10062016","H"
"89886","10062016","B"
"89887","10062017","G"
"89888","10062018","G"
"89889","10062019","G"
"89890","10062020","G"
"89891","10062020","B"
"89892","10062021","G"
"89893","10062022","G"
"89894","10062023","G"
"89895","10062024","G"
"89896","10062025","G"
"89897","10062026","G"
"89898","10062026","H"
"89899","10062027","A"
"89900","10062027","G"
"89901","10062028","G"
"89902","10062028","F"
"89903","10062029","G"
"89904","10062030","G"
"89905","10062031","G"
"89906","10062031","H"
"89907","10062032","G"
"89908","10062033","G"
"89909","10062034","G"
"89910","10062035","G"
"89911","10062036","G"
"89912","10062037","G"
"89913","10062038","G"
"89914","10062039","G"
"89915","10062040","G"
"89916","10062041","G"
"89917","10062042","G"
"89918","10062042","H"
"89919","10062043","G"
"89920","10062044","G"
"89921","10062044","E"
"89922","10062045","G"
"89923","10062046","G"
"89924","10062047","G"
"89925","10062047","B"
"89926","10062048","G"
"89927","10062048","B"
"89928","10062049","G"
"89929","10062049","H"
"89930","10062050","G"
"89931","10062050","B"
"89932","10062050","H"
"89933","10062051","G"
"89934","10062052","G"
"89935","10062053","G"
"89936","10062054","G"
"89937","10062054","H"
"89938","10062055","G"
"89939","10062055","H"
"89940","10062056","G"
"89941","10062056","H"
"89942","10062057","H"
"89943","10062057","G"
"89944","10062060","G"
"89945","10062061","G"
"89946","10062061","H"
"89947","10062062","G"
"89948","10062063","G"
"89949","10062064","G"
"89950","10062065","G"
"89951","10062066","G"
"89952","10062067","G"
"89953","10062068","G"
"89954","10062068","A"
"89955","10062069","G"
"89956","10062070","G"
"89957","10062070","H"
"89958","10062071","G"
"89959","10062071","H"
"89960","10062072","G"
"89961","10062073","G"
"89962","10062073","H"
"89963","10062074","G"
"89964","10062075","G"
"89965","10062076","G"
"89966","10062077","G"
"89967","10062078","G"
"89968","10062079","G"
"89969","10062080","G"
"89970","10062080","B"
"89971","10062081","G"
"89972","10062082","G"
"89973","10062083","G"
"89974","10062084","G"
"89975","10062085","G"
"89976","10062085","H"
"89977","10062086","G"
"89978","10062087","G"
"89979","10062088","G"
"89980","10062089","G"
"89981","10062089","H"
"89982","10062090","G"
"89983","10062090","A"
"89984","10062091","G"
"89985","10062092","G"
"89986","10062092","H"
"89987","10062093","G"
"89988","10062094","G"
"89989","10062094","H"
"89990","10062095","H"
"89991","10062095","G"
"89992","10062096","G"
"89993","10062097","G"
"89994","10062098","G"
"89995","10062099","G"
"89996","10062100","G"
"89997","10062100","H"
"89998","10062101","G"
"89999","10062101","H"
"90000","10062102","G"
"90001","10062102","H"
"90002","10062103","G"
"90003","10062104","G"
"90004","10062105","G"
"90005","10062106","G"
"90006","10062107","G"
"90007","10062108","G"
"90008","10062109","G"
"90009","10062110","G"
"90010","10062111","G"
"90011","10062112","G"
"90012","10062113","G"
"90013","10062114","G"
"90014","10062115","G"
"90015","10062116","G"
"90016","10062117","G"
"90017","10062118","G"
"90018","10062119","G"
"90019","10062120","G"
"90020","10062120","H"
"90021","10062121","G"
"90022","10062122","G"
"90023","10062123","G"
"90024","10062123","H"
"90025","10062124","G"
"90026","10062125","G"
"90027","10062126","G"
"90028","10062127","G"
"90029","10062128","G"
"90030","10062129","H"
"90031","10062129","G"
"90032","10062130","G"
"90033","10062131","G"
"90034","10062132","G"
"90035","10062132","H"
"90036","10062133","G"
"90037","10062134","G"
"90038","10062135","G"
"90039","10062136","G"
"90040","10062137","G"
"90041","10062138","G"
"90042","10062139","G"
"90043","10062140","G"
"90044","10062140","H"
"90045","10062141","H"
"90046","10062141","G"
"90047","10062142","G"
"90048","10062143","G"
"90049","10062143","H"
"90050","10062144","G"
"90051","10062145","G"
"90052","10062146","G"
"90053","10062147","G"
"90054","10062148","H"
"90055","10062148","G"
"90056","10062149","G"
"90057","10062149","H"
"90058","10062150","G"
"90059","10062150","H"
"90060","10062151","G"
"90061","10062152","G"
"90062","10062153","H"
"90063","10062153","G"
"90064","10062154","G"
"90065","10062155","G"
"90066","10062156","G"
"90067","10062157","G"
"90068","10062158","G"
"90069","10062159","G"
"90070","10062160","G"
"90071","10062161","G"
"90072","10062162","G"
"90073","10062163","A"
"90074","10062163","G"
"90075","10062164","G"
"90076","10062164","A"
"90077","10062165","G"
"90078","10062165","A"
"90079","10062166","G"
"90080","10062166","A"
"90081","10062167","G"
"90082","10062167","A"
"90083","10062168","G"
"90084","10062168","A"
"90085","10062169","G"
"90086","10062170","G"
"90087","10062171","G"
"90088","10062171","H"
"90089","10062172","G"
"90090","10062173","G"
"90091","10062174","G"
"90092","10062174","A"
"90093","10062175","H"
"90094","10062175","G"
"90095","10062176","G"
"90096","10062177","G"
"90097","10062178","G"
"90098","10062178","H"
"90099","10062179","G"
"90100","10062179","A"
"90101","10062180","G"
"90102","10062181","G"
"90103","10062182","G"
"90104","10062183","G"
"90105","10062184","G"
"90106","10062184","A"
"90107","10062185","G"
"90108","10062186","G"
"90109","10062186","A"
"90110","10062187","G"
"90111","10062188","G"
"90112","10062189","G"
"90113","10062190","G"
"90114","10062191","G"
"90115","10062192","G"
"90116","10062193","G"
"90117","10062194","G"
"90118","10062195","G"
"90119","10062196","G"
"90120","10062196","H"
"90121","10062197","G"
"90122","10062198","G"
"90123","10062199","G"
"90124","10062200","G"
"90125","10062201","G"
"90126","10062202","G"
"90127","10062202","B"
"90128","10062203","G"
"90129","10062204","G"
"90130","10062204","B"
"90131","10062205","G"
"90132","10062206","G"
"90133","10062207","G"
"90134","10062208","G"
"90135","10062208","H"
"90136","10062209","G"
"90137","10062210","G"
"90138","10062211","G"
"90139","10062212","G"
"90140","10062212","H"
"90141","10062213","G"
"90142","10062213","A"
"90143","10062214","G"
"90144","10062214","H"
"90145","10062215","G"
"90146","10062216","G"
"90147","10062217","G"
"90148","10062218","G"
"90149","10062218","B"
"90150","10062219","G"
"90151","10062220","G"
"90152","10062220","B"
"90153","10062221","G"
"90154","10062221","B"
"90155","10062222","G"
"90156","10062223","B"
"90157","10062223","G"
"90158","10062224","G"
"90159","10062224","H"
"90160","10062225","H"
"90161","10062225","G"
"90162","10062226","H"
"90163","10062226","G"
"90164","10062227","G"
"90165","10062227","B"
"90166","10062228","C"
"90167","10062228","A"
"90168","10062228","G"
"90169","10062229","G"
"90170","10062230","G"
